z rho_density
-3.214554e+00 -0.000000e+00
-3.197049e+00 -0.000000e+00
-3.179545e+00 -0.000000e+00
-3.162041e+00 -0.000000e+00
-3.144536e+00 -0.000000e+00
-3.127032e+00 -0.000000e+00
-3.109527e+00 -0.000000e+00
-3.092023e+00 -0.000000e+00
-3.074519e+00 -0.000000e+00
-3.057014e+00 -0.000000e+00
-3.039510e+00 -0.000000e+00
-3.022006e+00 -0.000000e+00
-3.004501e+00 -0.000000e+00
-2.986997e+00 -0.000000e+00
-2.969492e+00 -0.000000e+00
-2.951988e+00 -0.000000e+00
-2.934484e+00 -0.000000e+00
-2.916979e+00 -0.000000e+00
-2.899475e+00 -0.000000e+00
-2.881970e+00 -0.000000e+00
-2.864466e+00 -0.000000e+00
-2.846962e+00 -0.000000e+00
-2.829457e+00 -0.000000e+00
-2.811953e+00 -0.000000e+00
-2.794449e+00 -0.000000e+00
-2.776944e+00 -0.000000e+00
-2.759440e+00 -0.000000e+00
-2.741935e+00 -0.000000e+00
-2.724431e+00 -0.000000e+00
-2.706927e+00 -0.000000e+00
-2.689422e+00 -0.000000e+00
-2.671918e+00 -0.000000e+00
-2.654414e+00 -0.000000e+00
-2.636909e+00 -0.000000e+00
-2.619405e+00 -0.000000e+00
-2.601900e+00 -0.000000e+00
-2.584396e+00 -0.000000e+00
-2.566892e+00 -0.000000e+00
-2.549387e+00 -0.000000e+00
-2.531883e+00 -0.000000e+00
-2.514379e+00 -0.000000e+00
-2.496874e+00 -0.000000e+00
-2.479370e+00 -0.000000e+00
-2.461865e+00 -0.000000e+00
-2.444361e+00 -0.000000e+00
-2.426857e+00 -0.000000e+00
-2.409352e+00 -0.000000e+00
-2.391848e+00 -0.000000e+00
-2.374344e+00 -0.000000e+00
-2.356839e+00 -0.000000e+00
-2.339335e+00 -0.000000e+00
-2.321830e+00 -0.000000e+00
-2.304326e+00 -0.000000e+00
-2.286822e+00 -0.000000e+00
-2.269317e+00 -0.000000e+00
-2.251813e+00 -0.000000e+00
-2.234309e+00 -0.000000e+00
-2.216804e+00 -0.000000e+00
-2.199300e+00 -0.000000e+00
-2.181795e+00 -0.000000e+00
-2.164291e+00 -0.000000e+00
-2.146787e+00 -0.000000e+00
-2.129282e+00 -0.000000e+00
-2.111778e+00 -0.000000e+00
-2.094274e+00 -0.000000e+00
-2.076769e+00 -0.000000e+00
-2.059265e+00 -0.000000e+00
-2.041760e+00 -0.000000e+00
-2.024256e+00 -0.000000e+00
-2.006752e+00 -0.000000e+00
-1.989247e+00 -0.000000e+00
-1.971743e+00 -0.000000e+00
-1.954239e+00 -0.000000e+00
-1.936734e+00 -0.000000e+00
-1.919230e+00 -0.000000e+00
-1.901725e+00 -0.000000e+00
-1.884221e+00 -0.000000e+00
-1.866717e+00 -0.000000e+00
-1.849212e+00 -0.000000e+00
-1.831708e+00 -0.000000e+00
-1.814204e+00 -0.000000e+00
-1.796699e+00 -0.000000e+00
-1.779195e+00 -0.000000e+00
-1.761690e+00 -0.000000e+00
-1.744186e+00 -0.000000e+00
-1.726682e+00 -0.000000e+00
-1.709177e+00 -0.000000e+00
-1.691673e+00 -0.000000e+00
-1.674169e+00 -0.000000e+00
-1.656664e+00 -0.000000e+00
-1.639160e+00 -0.000000e+00
-1.621655e+00 -0.000000e+00
-1.604151e+00 -0.000000e+00
-1.586647e+00 -0.000000e+00
-1.569142e+00 -0.000000e+00
-1.551638e+00 -0.000000e+00
-1.534134e+00 -0.000000e+00
-1.516629e+00 -0.000000e+00
-1.499125e+00 -0.000000e+00
-1.481620e+00 -0.000000e+00
-1.464116e+00 -0.000000e+00
-1.446612e+00 -0.000000e+00
-1.429107e+00 -0.000000e+00
-1.411603e+00 -0.000000e+00
-1.394099e+00 -0.000000e+00
-1.376594e+00 -0.000000e+00
-1.359090e+00 -0.000000e+00
-1.341585e+00 -0.000000e+00
-1.324081e+00 -0.000000e+00
-1.306577e+00 -0.000000e+00
-1.289072e+00 -0.000000e+00
-1.271568e+00 -0.000000e+00
-1.254064e+00 -0.000000e+00
-1.236559e+00 -0.000000e+00
-1.219055e+00 -0.000000e+00
-1.201550e+00 -0.000000e+00
-1.184046e+00 -0.000000e+00
-1.166542e+00 -0.000000e+00
-1.149037e+00 -0.000000e+00
-1.131533e+00 -0.000000e+00
-1.114029e+00 -0.000000e+00
-1.096524e+00 -0.000000e+00
-1.079020e+00 -0.000000e+00
-1.061515e+00 -0.000000e+00
-1.044011e+00 -0.000000e+00
-1.026507e+00 -0.000000e+00
-1.009002e+00 -0.000000e+00
-9.914979e-01 -0.000000e+00
-9.739935e-01 -0.000000e+00
-9.564891e-01 -0.000000e+00
-9.389847e-01 -0.000000e+00
-9.214804e-01 -0.000000e+00
-9.039760e-01 -0.000000e+00
-8.864716e-01 -0.000000e+00
-8.689672e-01 -0.000000e+00
-8.514629e-01 -0.000000e+00
-8.339585e-01 -0.000000e+00
-8.164541e-01 -0.000000e+00
-7.989497e-01 -0.000000e+00
-7.814454e-01 -0.000000e+00
-7.639410e-01 -0.000000e+00
-7.464366e-01 -0.000000e+00
-7.289322e-01 -0.000000e+00
-7.114279e-01 -0.000000e+00
-6.939235e-01 -0.000000e+00
-6.764191e-01 -0.000000e+00
-6.589147e-01 -0.000000e+00
-6.414104e-01 -0.000000e+00
-6.239060e-01 -0.000000e+00
-6.064016e-01 -0.000000e+00
-5.888972e-01 -0.000000e+00
-5.713928e-01 -0.000000e+00
-5.538885e-01 -0.000000e+00
-5.363841e-01 -0.000000e+00
-5.188797e-01 -0.000000e+00
-5.013753e-01 -0.000000e+00
-4.838710e-01 -0.000000e+00
-4.663666e-01 -0.000000e+00
-4.488622e-01 -0.000000e+00
-4.313578e-01 -0.000000e+00
-4.138535e-01 -0.000000e+00
-3.963491e-01 -0.000000e+00
-3.788447e-01 -0.000000e+00
-3.613403e-01 -0.000000e+00
-3.438360e-01 -0.000000e+00
-3.263316e-01 -0.000000e+00
-3.088272e-01 -0.000000e+00
-2.913228e-01 -0.000000e+00
-2.738185e-01 -0.000000e+00
-2.563141e-01 -0.000000e+00
-2.388097e-01 -0.000000e+00
-2.213053e-01 -0.000000e+00
-2.038010e-01 -0.000000e+00
-1.862966e-01 -0.000000e+00
-1.687922e-01 -0.000000e+00
-1.512878e-01 -0.000000e+00
-1.337834e-01 -0.000000e+00
-1.162791e-01 -0.000000e+00
-9.877469e-02 -0.000000e+00
-8.127032e-02 -0.000000e+00
-6.376594e-02 -0.000000e+00
-4.626157e-02 -0.000000e+00
-2.875719e-02 -0.000000e+00
-1.125281e-02 -0.000000e+00
6.251563e-03 -0.000000e+00
2.375594e-02 -0.000000e+00
4.126032e-02 -0.000000e+00
5.876469e-02 -0.000000e+00
7.626907e-02 -0.000000e+00
9.377344e-02 -0.000000e+00
1.112778e-01 -0.000000e+00
1.287822e-01 -0.000000e+00
1.462866e-01 -0.000000e+00
1.637909e-01 -0.000000e+00
1.812953e-01 -0.000000e+00
1.987997e-01 -0.000000e+00
2.163041e-01 -0.000000e+00
2.338085e-01 -0.000000e+00
2.513128e-01 -0.000000e+00
2.688172e-01 -0.000000e+00
2.863216e-01 -0.000000e+00
3.038260e-01 -0.000000e+00
3.213303e-01 -0.000000e+00
3.388347e-01 -0.000000e+00
3.563391e-01 -0.000000e+00
3.738435e-01 -0.000000e+00
3.913478e-01 -0.000000e+00
4.088522e-01 -0.000000e+00
4.263566e-01 -0.000000e+00
4.438610e-01 -0.000000e+00
4.613653e-01 -0.000000e+00
4.788697e-01 -0.000000e+00
4.963741e-01 -0.000000e+00
5.138785e-01 -0.000000e+00
5.313828e-01 -0.000000e+00
5.488872e-01 -0.000000e+00
5.663916e-01 -0.000000e+00
5.838960e-01 -0.000000e+00
6.014004e-01 -0.000000e+00
6.189047e-01 -0.000000e+00
6.364091e-01 -0.000000e+00
6.539135e-01 -0.000000e+00
6.714179e-01 -0.000000e+00
6.889222e-01 -0.000000e+00
7.064266e-01 -0.000000e+00
7.239310e-01 -0.000000e+00
7.414354e-01 -0.000000e+00
7.589397e-01 -0.000000e+00
7.764441e-01 -0.000000e+00
7.939485e-01 -0.000000e+00
8.114529e-01 -0.000000e+00
8.289572e-01 -0.000000e+00
8.464616e-01 -0.000000e+00
8.639660e-01 -0.000000e+00
8.814704e-01 -0.000000e+00
8.989747e-01 -0.000000e+00
9.164791e-01 -0.000000e+00
9.339835e-01 -0.000000e+00
9.514879e-01 -0.000000e+00
9.689922e-01 -0.000000e+00
9.864966e-01 -0.000000e+00
1.004001e+00 -0.000000e+00
1.021505e+00 -0.000000e+00
1.039010e+00 -0.000000e+00
1.056514e+00 -0.000000e+00
1.074019e+00 -0.000000e+00
1.091523e+00 -0.000000e+00
1.109027e+00 -0.000000e+00
1.126532e+00 -0.000000e+00
1.144036e+00 -0.000000e+00
1.161540e+00 -0.000000e+00
1.179045e+00 -0.000000e+00
1.196549e+00 -0.000000e+00
1.214054e+00 -0.000000e+00
1.231558e+00 -0.000000e+00
1.249062e+00 -0.000000e+00
1.266567e+00 -0.000000e+00
1.284071e+00 -0.000000e+00
1.301575e+00 -0.000000e+00
1.319080e+00 -0.000000e+00
1.336584e+00 -0.000000e+00
1.354089e+00 -0.000000e+00
1.371593e+00 -0.000000e+00
1.389097e+00 -0.000000e+00
1.406602e+00 -0.000000e+00
1.424106e+00 -0.000000e+00
1.441610e+00 -0.000000e+00
1.459115e+00 -0.000000e+00
1.476619e+00 -0.000000e+00
1.494124e+00 -0.000000e+00
1.511628e+00 -0.000000e+00
1.529132e+00 -0.000000e+00
1.546637e+00 -0.000000e+00
1.564141e+00 -0.000000e+00
1.581645e+00 -0.000000e+00
1.599150e+00 -0.000000e+00
1.616654e+00 -0.000000e+00
1.634159e+00 -0.000000e+00
1.651663e+00 -0.000000e+00
1.669167e+00 -0.000000e+00
1.686672e+00 -0.000000e+00
1.704176e+00 -0.000000e+00
1.721680e+00 -0.000000e+00
1.739185e+00 -0.000000e+00
1.756689e+00 -0.000000e+00
1.774194e+00 -0.000000e+00
1.791698e+00 -0.000000e+00
1.809202e+00 -0.000000e+00
1.826707e+00 -0.000000e+00
1.844211e+00 -0.000000e+00
1.861715e+00 -0.000000e+00
1.879220e+00 -0.000000e+00
1.896724e+00 -0.000000e+00
1.914229e+00 -0.000000e+00
1.931733e+00 -0.000000e+00
1.949237e+00 -0.000000e+00
1.966742e+00 -0.000000e+00
1.984246e+00 -0.000000e+00
2.001750e+00 -0.000000e+00
2.019255e+00 -0.000000e+00
2.036759e+00 -0.000000e+00
2.054264e+00 -0.000000e+00
2.071768e+00 -0.000000e+00
2.089272e+00 -0.000000e+00
2.106777e+00 -0.000000e+00
2.124281e+00 -0.000000e+00
2.141785e+00 -0.000000e+00
2.159290e+00 -0.000000e+00
2.176794e+00 -0.000000e+00
2.194299e+00 -0.000000e+00
2.211803e+00 -0.000000e+00
2.229307e+00 -0.000000e+00
2.246812e+00 -0.000000e+00
2.264316e+00 -0.000000e+00
2.281820e+00 -0.000000e+00
2.299325e+00 -0.000000e+00
2.316829e+00 -0.000000e+00
2.334334e+00 -0.000000e+00
2.351838e+00 -0.000000e+00
2.369342e+00 -0.000000e+00
2.386847e+00 -0.000000e+00
2.404351e+00 -0.000000e+00
2.421855e+00 -0.000000e+00
2.439360e+00 -0.000000e+00
2.456864e+00 -0.000000e+00
2.474369e+00 -0.000000e+00
2.491873e+00 -0.000000e+00
2.509377e+00 -0.000000e+00
2.526882e+00 -0.000000e+00
2.544386e+00 -0.000000e+00
2.561890e+00 -0.000000e+00
2.579395e+00 -0.000000e+00
2.596899e+00 -0.000000e+00
2.614404e+00 -0.000000e+00
2.631908e+00 -0.000000e+00
2.649412e+00 -0.000000e+00
2.666917e+00 -0.000000e+00
2.684421e+00 -0.000000e+00
2.701925e+00 -0.000000e+00
2.719430e+00 -0.000000e+00
2.736934e+00 -0.000000e+00
2.754439e+00 -0.000000e+00
2.771943e+00 -0.000000e+00
2.789447e+00 -0.000000e+00
2.806952e+00 -0.000000e+00
2.824456e+00 -0.000000e+00
2.841960e+00 -0.000000e+00
2.859465e+00 -0.000000e+00
2.876969e+00 -0.000000e+00
2.894474e+00 -0.000000e+00
2.911978e+00 -0.000000e+00
2.929482e+00 -0.000000e+00
2.946987e+00 -0.000000e+00
2.964491e+00 -0.000000e+00
2.981995e+00 -0.000000e+00
2.999500e+00 -0.000000e+00
3.017004e+00 -0.000000e+00
3.034509e+00 -0.000000e+00
3.052013e+00 -0.000000e+00
3.069517e+00 -0.000000e+00
3.087022e+00 -0.000000e+00
3.104526e+00 -0.000000e+00
3.122031e+00 -0.000000e+00
3.139535e+00 -0.000000e+00
3.157039e+00 -0.000000e+00
3.174544e+00 -0.000000e+00
3.192048e+00 -0.000000e+00
3.209552e+00 -0.000000e+00
3.227057e+00 -0.000000e+00
3.244561e+00 -0.000000e+00
3.262066e+00 -0.000000e+00
3.279570e+00 -0.000000e+00
3.297074e+00 -0.000000e+00
3.314579e+00 -0.000000e+00
3.332083e+00 -0.000000e+00
3.349587e+00 -0.000000e+00
3.367092e+00 -0.000000e+00
3.384596e+00 -0.000000e+00
3.402101e+00 -0.000000e+00
3.419605e+00 -0.000000e+00
3.437109e+00 -0.000000e+00
3.454614e+00 -0.000000e+00
3.472118e+00 -0.000000e+00
3.489622e+00 -0.000000e+00
3.507127e+00 -0.000000e+00
3.524631e+00 -0.000000e+00
3.542136e+00 -0.000000e+00
3.559640e+00 -0.000000e+00
3.577144e+00 -0.000000e+00
3.594649e+00 -0.000000e+00
3.612153e+00 -0.000000e+00
3.629657e+00 -0.000000e+00
3.647162e+00 -0.000000e+00
3.664666e+00 -0.000000e+00
3.682171e+00 -0.000000e+00
3.699675e+00 -0.000000e+00
3.717179e+00 -0.000000e+00
3.734684e+00 -0.000000e+00
3.752188e+00 -0.000000e+00
3.769692e+00 -0.000000e+00
3.787197e+00 -0.000000e+00
3.804701e+00 -0.000000e+00
3.822206e+00 -0.000000e+00
3.839710e+00 -0.000000e+00
3.857214e+00 -0.000000e+00
3.874719e+00 -0.000000e+00
3.892223e+00 -0.000000e+00
3.909727e+00 -0.000000e+00
3.927232e+00 -0.000000e+00
3.944736e+00 -0.000000e+00
3.962241e+00 -0.000000e+00
3.979745e+00 -0.000000e+00
3.997249e+00 -0.000000e+00
4.014754e+00 -0.000000e+00
4.032258e+00 -0.000000e+00
4.049762e+00 -0.000000e+00
4.067267e+00 -0.000000e+00
4.084771e+00 -0.000000e+00
4.102276e+00 -0.000000e+00
4.119780e+00 -0.000000e+00
4.137284e+00 -0.000000e+00
4.154789e+00 -0.000000e+00
4.172293e+00 -0.000000e+00
4.189797e+00 -0.000000e+00
4.207302e+00 -0.000000e+00
4.224806e+00 -0.000000e+00
4.242311e+00 -0.000000e+00
4.259815e+00 -0.000000e+00
4.277319e+00 -0.000000e+00
4.294824e+00 -0.000000e+00
4.312328e+00 -0.000000e+00
4.329832e+00 -0.000000e+00
4.347337e+00 -0.000000e+00
4.364841e+00 -0.000000e+00
4.382346e+00 -0.000000e+00
4.399850e+00 -0.000000e+00
4.417354e+00 -0.000000e+00
4.434859e+00 -0.000000e+00
4.452363e+00 -0.000000e+00
4.469867e+00 -0.000000e+00
4.487372e+00 -0.000000e+00
4.504876e+00 -0.000000e+00
4.522381e+00 -0.000000e+00
4.539885e+00 -0.000000e+00
4.557389e+00 -0.000000e+00
4.574894e+00 -0.000000e+00
4.592398e+00 -0.000000e+00
4.609902e+00 -0.000000e+00
4.627407e+00 -0.000000e+00
4.644911e+00 -0.000000e+00
4.662416e+00 -0.000000e+00
4.679920e+00 -0.000000e+00
4.697424e+00 -0.000000e+00
4.714929e+00 -0.000000e+00
4.732433e+00 -0.000000e+00
4.749937e+00 -0.000000e+00
4.767442e+00 -0.000000e+00
4.784946e+00 -0.000000e+00
4.802451e+00 -0.000000e+00
4.819955e+00 -0.000000e+00
4.837459e+00 -0.000000e+00
4.854964e+00 -0.000000e+00
4.872468e+00 -0.000000e+00
4.889972e+00 -0.000000e+00
4.907477e+00 -0.000000e+00
4.924981e+00 -0.000000e+00
4.942486e+00 -0.000000e+00
4.959990e+00 -0.000000e+00
4.977494e+00 -0.000000e+00
4.994999e+00 -0.000000e+00
5.012503e+00 -0.000000e+00
5.030008e+00 -0.000000e+00
5.047512e+00 -0.000000e+00
5.065016e+00 -0.000000e+00
5.082521e+00 -0.000000e+00
5.100025e+00 -0.000000e+00
5.117529e+00 -0.000000e+00
5.135034e+00 -0.000000e+00
5.152538e+00 -0.000000e+00
5.170043e+00 -0.000000e+00
5.187547e+00 -0.000000e+00
5.205051e+00 -0.000000e+00
5.222556e+00 -0.000000e+00
5.240060e+00 -0.000000e+00
5.257564e+00 -0.000000e+00
5.275069e+00 -0.000000e+00
5.292573e+00 -0.000000e+00
5.310078e+00 -0.000000e+00
5.327582e+00 -0.000000e+00
5.345086e+00 -0.000000e+00
5.362591e+00 -0.000000e+00
5.380095e+00 -0.000000e+00
5.397599e+00 -0.000000e+00
5.415104e+00 -0.000000e+00
5.432608e+00 -0.000000e+00
5.450113e+00 -0.000000e+00
5.467617e+00 -0.000000e+00
5.485121e+00 -0.000000e+00
5.502626e+00 -0.000000e+00
5.520130e+00 -0.000000e+00
5.537634e+00 -0.000000e+00
5.555139e+00 -0.000000e+00
5.572643e+00 -0.000000e+00
5.590148e+00 -0.000000e+00
5.607652e+00 -0.000000e+00
5.625156e+00 -0.000000e+00
5.642661e+00 -0.000000e+00
5.660165e+00 -0.000000e+00
5.677669e+00 -0.000000e+00
5.695174e+00 -0.000000e+00
5.712678e+00 -0.000000e+00
5.730183e+00 -0.000000e+00
5.747687e+00 -0.000000e+00
5.765191e+00 -0.000000e+00
5.782696e+00 -0.000000e+00
5.800200e+00 -0.000000e+00
5.817704e+00 -0.000000e+00
5.835209e+00 -0.000000e+00
5.852713e+00 -0.000000e+00
5.870218e+00 -0.000000e+00
5.887722e+00 -0.000000e+00
5.905226e+00 -0.000000e+00
5.922731e+00 -0.000000e+00
5.940235e+00 -0.000000e+00
5.957739e+00 -0.000000e+00
5.975244e+00 -0.000000e+00
5.992748e+00 -0.000000e+00
6.010253e+00 -0.000000e+00
6.027757e+00 -0.000000e+00
6.045261e+00 -0.000000e+00
6.062766e+00 -0.000000e+00
6.080270e+00 -0.000000e+00
6.097774e+00 -0.000000e+00
6.115279e+00 -0.000000e+00
6.132783e+00 -0.000000e+00
6.150288e+00 -0.000000e+00
6.167792e+00 -0.000000e+00
6.185296e+00 -0.000000e+00
6.202801e+00 -0.000000e+00
6.220305e+00 -0.000000e+00
6.237809e+00 -0.000000e+00
6.255314e+00 -0.000000e+00
6.272818e+00 -0.000000e+00
6.290323e+00 -0.000000e+00
6.307827e+00 -0.000000e+00
6.325331e+00 -0.000000e+00
6.342836e+00 -0.000000e+00
6.360340e+00 -0.000000e+00
6.377844e+00 -0.000000e+00
6.395349e+00 -0.000000e+00
6.412853e+00 -0.000000e+00
6.430358e+00 -0.000000e+00
6.447862e+00 -0.000000e+00
6.465366e+00 -0.000000e+00
6.482871e+00 -0.000000e+00
6.500375e+00 -0.000000e+00
6.517879e+00 -0.000000e+00
6.535384e+00 -0.000000e+00
6.552888e+00 -0.000000e+00
6.570393e+00 -0.000000e+00
6.587897e+00 -0.000000e+00
6.605401e+00 -0.000000e+00
6.622906e+00 -0.000000e+00
6.640410e+00 -0.000000e+00
6.657914e+00 -0.000000e+00
6.675419e+00 -0.000000e+00
6.692923e+00 -0.000000e+00
6.710428e+00 -0.000000e+00
6.727932e+00 -0.000000e+00
6.745436e+00 -0.000000e+00
6.762941e+00 -0.000000e+00
6.780445e+00 -0.000000e+00
6.797949e+00 -0.000000e+00
6.815454e+00 -0.000000e+00
6.832958e+00 -0.000000e+00
6.850463e+00 -0.000000e+00
6.867967e+00 -0.000000e+00
6.885471e+00 -0.000000e+00
6.902976e+00 -0.000000e+00
6.920480e+00 -0.000000e+00
6.937984e+00 -0.000000e+00
6.955489e+00 -0.000000e+00
6.972993e+00 -0.000000e+00
6.990498e+00 -0.000000e+00
7.008002e+00 -0.000000e+00
7.025506e+00 -0.000000e+00
7.043011e+00 -0.000000e+00
7.060515e+00 -0.000000e+00
7.078020e+00 -0.000000e+00
7.095524e+00 -0.000000e+00
7.113028e+00 -0.000000e+00
7.130533e+00 -0.000000e+00
7.148037e+00 -0.000000e+00
7.165541e+00 -0.000000e+00
7.183046e+00 -0.000000e+00
7.200550e+00 -0.000000e+00
7.218055e+00 -0.000000e+00
7.235559e+00 -0.000000e+00
7.253063e+00 -0.000000e+00
7.270568e+00 -0.000000e+00
7.288072e+00 -0.000000e+00
7.305576e+00 -0.000000e+00
7.323081e+00 -0.000000e+00
7.340585e+00 -0.000000e+00
7.358090e+00 -0.000000e+00
7.375594e+00 -0.000000e+00
7.393098e+00 -0.000000e+00
7.410603e+00 -0.000000e+00
7.428107e+00 -0.000000e+00
7.445611e+00 -0.000000e+00
7.463116e+00 -0.000000e+00
7.480620e+00 -0.000000e+00
7.498125e+00 -0.000000e+00
7.515629e+00 -0.000000e+00
7.533133e+00 -0.000000e+00
7.550638e+00 -0.000000e+00
7.568142e+00 -0.000000e+00
7.585646e+00 -0.000000e+00
7.603151e+00 -0.000000e+00
7.620655e+00 -0.000000e+00
7.638160e+00 -0.000000e+00
7.655664e+00 -0.000000e+00
7.673168e+00 -0.000000e+00
7.690673e+00 -0.000000e+00
7.708177e+00 -0.000000e+00
7.725681e+00 -0.000000e+00
7.743186e+00 -0.000000e+00
7.760690e+00 -0.000000e+00
7.778195e+00 -0.000000e+00
7.795699e+00 -0.000000e+00
7.813203e+00 -0.000000e+00
7.830708e+00 -0.000000e+00
7.848212e+00 -0.000000e+00
7.865716e+00 -0.000000e+00
7.883221e+00 -0.000000e+00
7.900725e+00 -0.000000e+00
7.918230e+00 -0.000000e+00
7.935734e+00 -0.000000e+00
7.953238e+00 -0.000000e+00
7.970743e+00 -0.000000e+00
7.988247e+00 -0.000000e+00
8.005751e+00 -0.000000e+00
8.023256e+00 -0.000000e+00
8.040760e+00 -0.000000e+00
8.058265e+00 -0.000000e+00
8.075769e+00 -0.000000e+00
8.093273e+00 -0.000000e+00
8.110778e+00 -0.000000e+00
8.128282e+00 -0.000000e+00
8.145786e+00 -0.000000e+00
8.163291e+00 -0.000000e+00
8.180795e+00 -0.000000e+00
8.198300e+00 -0.000000e+00
8.215804e+00 -0.000000e+00
8.233308e+00 -0.000000e+00
8.250813e+00 -0.000000e+00
8.268317e+00 -0.000000e+00
8.285821e+00 -0.000000e+00
8.303326e+00 -0.000000e+00
8.320830e+00 -0.000000e+00
8.338335e+00 -0.000000e+00
8.355839e+00 -0.000000e+00
8.373343e+00 -0.000000e+00
8.390848e+00 -0.000000e+00
8.408352e+00 -0.000000e+00
8.425856e+00 -0.000000e+00
8.443361e+00 -0.000000e+00
8.460865e+00 -0.000000e+00
8.478370e+00 -0.000000e+00
8.495874e+00 -0.000000e+00
8.513378e+00 -0.000000e+00
8.530883e+00 -0.000000e+00
8.548387e+00 -0.000000e+00
8.565891e+00 -0.000000e+00
8.583396e+00 -0.000000e+00
8.600900e+00 -0.000000e+00
8.618405e+00 -0.000000e+00
8.635909e+00 -0.000000e+00
8.653413e+00 -0.000000e+00
8.670918e+00 -0.000000e+00
8.688422e+00 -0.000000e+00
8.705926e+00 -0.000000e+00
8.723431e+00 -0.000000e+00
8.740935e+00 -0.000000e+00
8.758440e+00 -0.000000e+00
8.775944e+00 -0.000000e+00
8.793448e+00 -0.000000e+00
8.810953e+00 -0.000000e+00
8.828457e+00 -0.000000e+00
8.845961e+00 -0.000000e+00
8.863466e+00 -0.000000e+00
8.880970e+00 -0.000000e+00
8.898475e+00 -0.000000e+00
8.915979e+00 -0.000000e+00
8.933483e+00 -0.000000e+00
8.950988e+00 -0.000000e+00
8.968492e+00 -0.000000e+00
8.985996e+00 -0.000000e+00
9.003501e+00 -0.000000e+00
9.021005e+00 -0.000000e+00
9.038510e+00 -0.000000e+00
9.056014e+00 -0.000000e+00
9.073518e+00 -0.000000e+00
9.091023e+00 -0.000000e+00
